,,,,,,,,,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C
Plastic,PVC,Composite,Biodegradable,,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Composite,Hazardous,,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Composite,Recycled,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Composite,Moulded,,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Biodegradable,Hazardous,,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Biodegradable,Recycled,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Biodegradable,Moulded,,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
Plastic,PVC,Hazardous,Recycled,,,,,,AT5,BE22,BG1,HR9,CY8,CZ52,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Hazardous,Moulded,,,,,,AT5,BE22,BG1,HR9,CY8,CZ53,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Recycled,Moulded,,,,,,AT5,BE25,BG1,HR9,CY8,CZ53,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Hazardous,,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Recycled,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Moulded,,,,,AT7,BE25,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Biodegradable,Hazardous,,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,Biodegradable,Recycled,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL5,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,Biodegradable,Moulded,,,,,AT11,BE26,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Hazardous,Recycled,,,,,AT5,BE22,BG1,HR10,CY8,CZ55,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,Hazardous,Moulded,,,,,AT5,BE22,BG1,HR10,CY8,CZ56,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Recycled,Moulded,,,,,AT5,BE25,BG1,HR10,CY8,CZ57,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
Plastic,PVC,Composite,Biodegradable,Hazardous,,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Composite,Biodegradable,Recycled,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Composite,Biodegradable,Moulded,,,,,AT11,BE26,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Composite,Hazardous,Recycled,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Composite,Hazardous,Moulded,,,,,AT7,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,Composite,Recycled,Moulded,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Biodegradable,Hazardous,Recycled,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Biodegradable,Hazardous,Moulded,,,,,AT11,BE22,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Biodegradable,Recycled,Moulded,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
Plastic,PVC,Hazardous,Recycled,Moulded,,,,,AT5,BE22,BG1,HR9,CY8,CZ53,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,Hazardous,,,,AT11,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,Recycled,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,Moulded,,,,AT11,BE26,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Hazardous,Recycled,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Hazardous,Moulded,,,,AT7,BE22,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Recycled,Moulded,,,,AT7,BE25,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PVC,Beverage,Biodegradable,Hazardous,Moulded,,,,AT11,BE22,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Biodegradable,Recycled,Moulded,,,,AT11,BE26,BG1,HR10,CY8,CZ73,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL5,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Hazardous,Recycled,Moulded,,,,AT5,BE22,BG1,HR10,CY8,CZ57,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Composite,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Composite,Biodegradable,Hazardous,Moulded,,,,AT11,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,Composite,Biodegradable,Recycled,Moulded,,,,AT11,BE26,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Composite,Hazardous,Recycled,Moulded,,,,AT7,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,Biodegradable,Hazardous,Recycled,Moulded,,,,AT11,BE22,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,Hazardous,Recycled,,,AT11,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO4,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,Hazardous,Moulded,,,AT11,BE22,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,Recycled,Moulded,,,AT11,BE26,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Hazardous,Recycled,Moulded,,,AT7,BE22,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Biodegradable,Hazardous,Recycled,Moulded,,,AT11,BE22,BG1,HR10,CY8,CZ73,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,PVC,Composite,Biodegradable,Hazardous,Recycled,Moulded,,,AT11,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,PVC,Beverage,Composite,Biodegradable,Hazardous,Recycled,Moulded,,AT11,BE22,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO4,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,andere,,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ60,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,,,,,,,AT5,BE15,BG1,HR10,CY8,CZ63,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Composite,,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Biodegradable,,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Hazardous,,,,,,,AT5,BE22,BG1,HR9,CY8,CZ60,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Recycled,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ60,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Moulded,,,,,,,AT5,BE25,BG1,HR9,CY8,CZ61,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Beverage,Composite,,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Beverage,Biodegradable,,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,Hazardous,,,,,,AT5,BE22,BG1,HR10,CY8,CZ63,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,Recycled,,,,,,AT5,BE15,BG1,HR10,CY8,CZ63,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,Moulded,,,,,,AT5,BE25,BG1,HR10,CY8,CZ64,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Composite,Biodegradable,,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Composite,Hazardous,,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,andere,Composite,Recycled,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Composite,Moulded,,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,andere,Biodegradable,Hazardous,,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Biodegradable,Recycled,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Biodegradable,Moulded,,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Hazardous,Recycled,,,,,,AT5,BE22,BG1,HR9,CY8,CZ60,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Hazardous,Moulded,,,,,,AT5,BE22,BG1,HR9,CY8,CZ61,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,andere,Recycled,Moulded,,,,,,AT5,BE25,BG1,HR9,CY8,CZ61,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Beverage,Composite,Biodegradable,,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Hazardous,,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Recycled,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Moulded,,,,,AT7,BE25,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,andere,Beverage,Biodegradable,Hazardous,,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,Biodegradable,Recycled,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,Biodegradable,Moulded,,,,,AT11,BE26,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Beverage,Hazardous,Recycled,,,,,AT5,BE22,BG1,HR10,CY8,CZ63,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,Hazardous,Moulded,,,,,AT5,BE22,BG1,HR10,CY8,CZ64,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,andere,Beverage,Recycled,Moulded,,,,,AT5,BE25,BG1,HR10,CY8,CZ65,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Composite,Biodegradable,Hazardous,,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,andere,Composite,Biodegradable,Recycled,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Composite,Biodegradable,Moulded,,,,,AT11,BE26,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,andere,Composite,Hazardous,Recycled,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,andere,Composite,Hazardous,Moulded,,,,,AT7,BE22,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,andere,Composite,Recycled,Moulded,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,andere,Biodegradable,Hazardous,Recycled,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Biodegradable,Hazardous,Moulded,,,,,AT11,BE22,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,andere,Biodegradable,Recycled,Moulded,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Hazardous,Recycled,Moulded,,,,,AT5,BE22,BG1,HR9,CY8,CZ61,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,andere,Beverage,Composite,Biodegradable,Hazardous,,,,AT11,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Biodegradable,Recycled,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Biodegradable,Moulded,,,,AT11,BE26,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Hazardous,Recycled,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Hazardous,Moulded,,,,AT7,BE22,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK6,RS5
Plastic,andere,Beverage,Composite,Recycled,Moulded,,,,AT7,BE25,BG6,HR10,CY8,CZ81,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,andere,Beverage,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,andere,Beverage,Biodegradable,Hazardous,Moulded,,,,AT11,BE22,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,andere,Beverage,Biodegradable,Recycled,Moulded,,,,AT11,BE26,BG1,HR10,CY8,CZ73,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,andere,Beverage,Hazardous,Recycled,Moulded,,,,AT5,BE22,BG1,HR10,CY8,CZ65,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL3,PL3,PT2,RO7,SK4,SL21,ES8,SE3,,MK2,RS5
Plastic,andere,Composite,Biodegradable,Hazardous,Recycled,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO7,SK4,SL21,ES9,SE3,,MK6,RS5
